frame,time_s,raw_x,raw_y,mm_per_pixel,tracking_source,tracking_confidence,tags_tracked,tag_ids,tag_sources,pose_x,pose_y,pose_z,pose_err,video_frame
1173,5.9958,567.0,1135.0,0.119901,opencv,0.8,1,5,5:opencv,3.237,20.983,,,1439
1174,6.0,568.0,1161.0,0.119901,opencv,0.767,1,5,5:opencv,3.357,24.1,,,1440
1175,6.0042,569.0,1187.0,0.119901,opencv,0.733,1,5,5:opencv,3.477,27.218,,,1441
1176,6.0083,570.0,1213.0,0.119901,opencv,0.7,1,5,5:opencv,3.597,30.335,,,1442
1177,6.0125,571.0,1239.0,0.119901,opencv,0.667,1,5,5:opencv,3.717,33.452,,,1443
1178,6.0167,572.0,1265.0,0.119901,opencv,0.633,1,5,5:opencv,3.837,36.57,,,1444
1179,6.0208,573.0,1292.0,0.119901,opencv,0.6,1,5,5:opencv,3.957,39.807,,,1445
1180,6.025,575.0,1319.0,0.119901,opencv,0.567,1,5,5:opencv,4.197,43.045,,,1446
1181,6.0292,576.0,1346.0,0.119901,opencv,0.533,1,5,5:opencv,4.316,46.282,,,1447
1182,6.0333,578.0,1371.0,0.119901,opencv,0.5,1,5,5:opencv,4.556,49.279,,,1448
1183,6.0375,578.0,1396.0,0.119901,opencv,0.467,1,5,5:opencv,4.556,52.277,,,1449
1184,6.0417,578.0,1416.0,0.119901,opencv,0.433,1,5,5:opencv,4.556,54.675,,,1450
1185,6.0458,578.0,1420.0,0.119901,opencv,0.4,1,5,5:opencv,4.556,55.155,,,1451
1186,6.05,577.0,1416.0,0.119901,opencv,0.367,1,5,5:opencv,4.436,54.675,,,1452
1187,6.0542,577.0,1409.0,0.119901,opencv,0.333,1,5,5:opencv,4.436,53.836,,,1453
1188,6.0583,577.0,1395.0,0.119901,opencv,0.3,1,5,5:opencv,4.436,52.157,,,1454
1189,6.0625,577.0,1377.0,0.119901,opencv,0.267,1,5,5:opencv,4.436,49.999,,,1455
1190,6.0667,576.0,1356.0,0.119901,opencv,0.233,1,5,5:opencv,4.316,47.481,,,1456
1191,6.0708,574.0,1332.0,0.119901,opencv,0.2,1,5,5:opencv,4.077,44.603,,,1457
1192,6.075,572.0,1306.0,0.119901,opencv,0.167,1,5,5:opencv,3.837,41.486,,,1458
1193,6.0792,572.0,1279.0,0.119901,opencv,0.133,1,5,5:opencv,3.837,38.249,,,1459
1194,6.0833,572.0,1254.0,0.119901,opencv,0.1,1,5,5:opencv,3.837,35.251,,,1460
1195,6.0875,571.0,1228.0,0.119901,opencv,0.1,1,5,5:opencv,3.717,32.134,,,1461
1196,6.0917,570.0,1202.0,0.119901,opencv,0.1,1,5,5:opencv,3.597,29.016,,,1462
1197,6.0958,568.0,1177.0,0.119901,opencv,0.1,1,5,5:opencv,3.357,26.019,,,1463
1207,6.1375,560.01,921.25,0.11973,apriltag,1.0,1,5,5:apriltag,2.369,-4.646,173.611,0.0,1473
1208,6.1417,558.0,894.5,0.11973,opencv,0.967,1,5,5:opencv,2.155,-7.842,,,1474
1209,6.1458,557.0,868.5,0.11973,opencv,0.933,1,5,5:opencv,2.035,-10.955,,,1475
1210,6.15,556.0,842.5,0.11973,opencv,0.9,1,5,5:opencv,1.916,-14.068,,,1476
1211,6.1542,555.0,817.5,0.11973,opencv,0.867,1,5,5:opencv,1.796,-17.062,,,1477
1212,6.1583,554.0,791.5,0.11973,opencv,0.833,1,5,5:opencv,1.676,-20.174,,,1478
1213,6.1625,553.0,765.5,0.11973,opencv,0.8,1,5,5:opencv,1.556,-23.287,,,1479
1214,6.1667,552.0,740.5,0.11973,opencv,0.767,1,5,5:opencv,1.437,-26.281,,,1480
1215,6.1708,551.3,715.27,0.11888,apriltag,1.0,1,5,5:apriltag,1.352,-28.769,170.649,0.0,1481
1216,6.175,549.5,688.5,0.11888,opencv,0.967,1,5,5:opencv,1.129,-32.276,,,1482
1217,6.1792,547.5,662.5,0.11888,opencv,0.933,1,5,5:opencv,0.892,-35.367,,,1483
1218,6.1833,546.5,637.5,0.11888,opencv,0.9,1,5,5:opencv,0.773,-38.339,,,1484
1219,6.1875,548.55,610.08,0.11891,apriltag,1.0,1,5,5:apriltag,0.817,-41.94,173.706,0.0,1485
1220,6.1917,544.71,584.18,0.119058,apriltag,1.0,1,5,5:apriltag,0.682,-45.223,174.686,0.0,1486
1221,6.1958,544.0,557.0,0.119058,opencv,0.967,1,5,5:opencv,0.476,-47.98,,,1487
1222,6.2,543.0,531.0,0.119058,opencv,0.933,1,5,5:opencv,0.357,-51.076,,,1488
1223,6.2042,543.0,505.0,0.119058,opencv,0.9,1,5,5:opencv,0.357,-54.171,,,1489
1224,6.2083,541.0,479.0,0.119058,opencv,0.867,1,5,5:opencv,0.119,-57.267,,,1490
1225,6.2125,541.8,455.7,0.118443,apriltag,1.0,1,5,5:apriltag,0.156,-59.653,171.595,0.0,1491
1226,6.2167,542.51,449.08,0.118557,apriltag,1.0,1,5,5:apriltag,0.303,-60.545,171.813,0.0,1492
1227,6.2208,543.98,453.44,0.118399,apriltag,1.0,1,5,5:apriltag,0.464,-60.166,172.189,0.0,1493
1228,6.225,542.95,461.72,0.118797,apriltag,1.0,1,5,5:apriltag,0.372,-59.399,172.813,0.0,1494
1229,6.2292,541.75,477.1,0.118814,apriltag,1.0,1,5,5:apriltag,0.175,-57.733,173.486,0.0,1495
1230,6.2333,541.75,495.78,0.118947,apriltag,1.0,1,5,5:apriltag,0.163,-55.376,173.016,0.0,1496
1231,6.2375,544.4,518.18,0.118758,apriltag,1.0,1,5,5:apriltag,0.416,-52.979,173.937,0.0,1497
1232,6.2417,544.0,543.0,0.118758,opencv,0.967,1,5,5:opencv,0.475,-49.522,,,1498
1233,6.2458,545.0,569.0,0.118758,opencv,0.933,1,5,5:opencv,0.594,-46.434,,,1499
1234,6.25,548.47,595.79,0.118416,apriltag,1.0,1,5,5:apriltag,0.821,-42.786,170.371,0.0,1500
1235,6.2542,546.5,623.0,0.118416,opencv,0.967,1,5,5:opencv,0.77,-39.906,,,1501
1236,6.2583,548.5,650.0,0.118416,opencv,0.933,1,5,5:opencv,1.007,-36.709,,,1502
1237,6.2625,550.5,675.0,0.118416,opencv,0.9,1,5,5:opencv,1.243,-33.749,,,1503
1238,6.2667,551.5,701.0,0.118416,opencv,0.867,1,5,5:opencv,1.362,-30.67,,,1504
1239,6.2708,551.5,727.0,0.118416,opencv,0.833,1,5,5:opencv,1.362,-27.591,,,1505
1240,6.275,551.5,754.0,0.118416,opencv,0.8,1,5,5:opencv,1.362,-24.394,,,1506
1241,6.2792,552.5,781.0,0.118416,opencv,0.767,1,5,5:opencv,1.48,-21.196,,,1507
1242,6.2833,554.5,808.0,0.118416,opencv,0.733,1,5,5:opencv,1.717,-17.999,,,1508
1243,6.2875,556.5,834.0,0.118416,opencv,0.7,1,5,5:opencv,1.954,-14.92,,,1509
1244,6.2917,556.5,861.0,0.118416,opencv,0.667,1,5,5:opencv,1.954,-11.723,,,1510
1245,6.2958,557.5,887.0,0.118416,opencv,0.633,1,5,5:opencv,2.072,-8.644,,,1511
1246,6.3,558.5,914.0,0.118416,opencv,0.6,1,5,5:opencv,2.191,-5.447,,,1512
1247,6.3042,560.05,938.92,0.119057,apriltag,1.0,1,5,5:apriltag,2.373,-2.443,169.498,0.0,1513
1248,6.3083,561.0,964.5,0.119057,opencv,0.967,1,5,5:opencv,2.5,0.536,,,1514
1249,6.3125,563.0,990.5,0.119057,opencv,0.933,1,5,5:opencv,2.738,3.631,,,1515
1250,6.3167,564.0,1016.5,0.119057,opencv,0.9,1,5,5:opencv,2.857,6.727,,,1516
1251,6.3208,565.0,1042.5,0.119057,opencv,0.867,1,5,5:opencv,2.976,9.822,,,1517
1252,6.325,565.0,1068.5,0.119057,opencv,0.833,1,5,5:opencv,2.976,12.918,,,1518
1253,6.3292,566.0,1095.5,0.119057,opencv,0.8,1,5,5:opencv,3.095,16.132,,,1519
1254,6.3333,567.0,1121.5,0.119057,opencv,0.767,1,5,5:opencv,3.215,19.228,,,1520
1255,6.3375,568.0,1147.5,0.119057,opencv,0.733,1,5,5:opencv,3.334,22.323,,,1521
1256,6.3417,570.0,1174.5,0.119057,opencv,0.7,1,5,5:opencv,3.572,25.538,,,1522
1257,6.3458,571.0,1200.5,0.119057,opencv,0.667,1,5,5:opencv,3.691,28.633,,,1523
1258,6.35,572.0,1226.5,0.119057,opencv,0.633,1,5,5:opencv,3.81,31.729,,,1524
1259,6.3542,573.0,1252.5,0.119057,opencv,0.6,1,5,5:opencv,3.929,34.824,,,1525
1260,6.3583,574.0,1278.5,0.119057,opencv,0.567,1,5,5:opencv,4.048,37.92,,,1526
1261,6.3625,575.0,1305.5,0.119057,opencv,0.533,1,5,5:opencv,4.167,41.134,,,1527
1262,6.3667,577.0,1333.5,0.119057,opencv,0.5,1,5,5:opencv,4.405,44.468,,,1528
1263,6.3708,578.0,1360.5,0.119057,opencv,0.467,1,5,5:opencv,4.524,47.682,,,1529
1264,6.375,578.0,1388.5,0.119057,opencv,0.433,1,5,5:opencv,4.524,51.016,,,1530
1265,6.3792,576.0,1412.5,0.119057,opencv,0.4,1,5,5:opencv,4.286,53.873,,,1531
1266,6.3833,574.0,1424.5,0.119057,opencv,0.367,1,5,5:opencv,4.048,55.302,,,1532
1267,6.3875,572.0,1420.5,0.119057,opencv,0.333,1,5,5:opencv,3.81,54.826,,,1533
1268,6.3917,573.0,1414.5,0.119057,opencv,0.3,1,5,5:opencv,3.929,54.112,,,1534
1269,6.3958,577.0,1402.5,0.119057,opencv,0.267,1,5,5:opencv,4.405,52.683,,,1535
1270,6.4,579.0,1385.5,0.119057,opencv,0.233,1,5,5:opencv,4.643,50.659,,,1536
1271,6.4042,582.0,1365.5,0.119057,opencv,0.2,1,5,5:opencv,5.0,48.278,,,1537
1272,6.4083,580.0,1341.5,0.119057,opencv,0.167,1,5,5:opencv,4.762,45.42,,,1538
